#SKILL
Hitchar      &RYou throw the arrow and it explodes with fiery blast nearby!&w~
Hitvict      &R$n&R throws an arrow and it explodes into a fiery blast!&w~
Hitroom      &RAn arrow tossed by $n&R explodes into a fiery blast!&w~
Misschar     &R$N&R manages to dodge the fiery explosion caused by your arrow!&w~
Missvict     &RYou manage to dodge a fiery explosion caused by $n&R!&w~
Missroom     &R$N&R manages to dodge the fiery explosion caused by $n&R!&w~
Diechar      &R$N&R dies screaming as $S body is consumed by the explosion!&w~
Dievict      &RThe last thing you remember is a fiery explosion...&w~
Dieroom      &R$N&R dies screaming as $S body is fully consumed by the explosion!&w~
Immchar      &RYou fiery explosion has no effect on $N&R!&w~
Immvict      &RThe fiery explosion caused by $n&R has no effect on you.&w~
Immroom      &RThe fiery explosion caused by $n&R has no effect on $N&R!&w~
Castchar      You hold an arrow as you quickly chant, 'Buromelis Foro Phosin Thok!'~
Castvict      $n holds something as $e quickly chants, 'Buromelis Foro Phosin Thok!'~
Castroom      $n holds something as $e quickly chants, 'Buromelis Foro Phosin Thok!'~
Dice         2d6+1d6~
Components   K@Arrow~
Minlevel     6
Circle       0
End

#SKILL
Name         expurgation~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Slot         340
Mana         25
Rounds       12
Code         spell_expurgation
Dammsg       ~
Minlevel     51
Circle       0
End

#SKILL
Name         faerie dragon song~
Type         Spell
Info         0
Flags        1128448
Target       2
Minpos       110
Rounds       20
Code         spell_smaug
Dammsg       ~
Wearoff      &PThe power of the faerie dragons fades from your body...&w~
Hitchar      &PYour song begins to channel the essence of all faerie dragons...&w~
Hitvict      &PYou f&peel a&Pn odd en&Perg&py be&Psto&pwed u&Ppo&pn y&Pou!&w~
Hitroom      &P$N&P glows with a pinkish light for a few moments!&w~
Castchar      You begin to play a dragon flute...~
Castvict      $n begins to play an instrument...~
Castroom      $n begins to play an instrument...~
Castself      You begin to play a dragon flute...~
SelfcastRoom  $n begins to play an instrument...~
Components   K+dragonflute K@faeriescale~
Affect       '100' 28 '11' -1
Affect       '100' 78 '10' -1
Minlevel     46
Circle       0
End

#SKILL
Name         faerie fire~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       110
Slot         72
Mana         5
Rounds       12
Code         spell_faerie_fire
Dammsg       faerie fire~
Wearoff      The pink aura around you fades away.~
Minlevel     1
Circle       0
End

#SKILL
Name         faerie fog~
Type         Spell
Info         0
Flags        0
Minpos       109
Slot         73
Mana         12
Rounds       12
Code         spell_faerie_fog
Dammsg       faerie fog~
Wearoff      !Faerie Fog!~
Minlevel     51
Circle       0
End

#SKILL
Name         fatigue~
Type         Spell
Info         0
Flags        0
Target       1
Minpos       109
Slot         103
Mana         60
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer feel so sleepy.~
Hitchar      $N suddenly appears very tired and drowsy.~
Hitvict      You suddenly grow very tired and drowsy.~
Hitroom      $N suddenly appears very tired and drowsy.~
Immchar      Mysteriously, $N was not affected by your spell.~
Affect       'l*15' 29 '1024' -1
Minlevel     51
Circle       0
End

#SKILL
Name         fear~
Type         Spell
Info         4096
Flags        1152
Target       1
Minpos       110
Saves        5
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &zYour overwhelming fear slowly dissipates...&w~
Hitchar      &zYou bring &z$N&z's worst fears to life before $S eyes!&w~
Hitvict      &zYour worst fear suddenly materializes in front of you!&w~
Hitroom      &z$N&z seems to cower suddenly after &z$n&z completes $s spell!&w~
Misschar     &zYour target resists you attempt to scare $M!&w~
Missvict     &zYou manage to avoid whatever spell &z$n&z tried to cast on you!&w~
Missroom     &z$N&z manages to avoid whatever spell &z$n&z tried to cast on $M!&w~
Immchar      &zYour fear spells has no effect on &z$N&z!&w~
Immvict      &zNothing happens after &z$n&z completes $s spell.&w~
Immroom      &zNothing happens after &z$n&z completes $s spell.&w~
Castchar      You point at $N with a feather while chanting, 'Vorboris Vangith Wrenmi Har!'~
Castvict      $n points at you with a feather while chanting, 'Vorboris Vangith Wrenmi Har!'~
Castroom      $n points at $N with a feather while chanting, 'Vorboris Vangith Wrenmi Har!'~
Components   K@feather~
Affect       '2d10' 26 '47' 47
Minlevel     10
Circle       0
End

#SKILL
Name         feeblemind~
Type         Spell
Info         4880
Flags        0
Target       1
Minpos       110
Saves        4
Rounds       12
Code         spell_smaug
Dammsg       &ppsychic attack&w~
Wearoff      &pYour thoughts begins to stitch themselves back together...&w~
Hitchar      &pYou blast the mind of $N with energy, which shatters $s mental prowess!~
Hitvict      &pYour brain is struck with energy and all of your thoughts become shattered!&w~
Hitroom      &p$n screams in pain and grabs at the sides of $s head suddenly!&w~
Castchar      You hold a glass sphere while chanting, 'Phoral Malondu Phoralim!'~
Castvict      $n holds something while chanting, 'Phoral Malondu Phoralim!'~
Castroom      $n holds something while chanting, 'Phoral Malondu Phoralim!'~
Castself      You hold a glass sphere while chanting, 'Phoral Malondu Phoralim!'~
Dice         4d6~
Components   V@1909~
Affect       '-1' 3 '-18' -1
Affect       '-1' 25 '-18' -1
Minlevel     30
Circle       0
End

#SKILL
Name         feebleness~
Type         Spell
Info         0
Flags        6144
Target       1
Minpos       110
Slot         107
Mana         30
Rounds       10
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer feel so feeble.~
Hitchar      You lay a curse of feebleness upon $N.~
Hitvict      You grow feeble from a powerful curse.~
Hitroom      $n lays a curse of feebleness upon $N.~
Immchar      $N is not affected by your spell.~
Affect       'l*19' 29 '512' -1
Minlevel     51
Circle       0
End

#SKILL
Name         feed~
Type         Skill
Info         0
Flags        0
Target       1
Minpos       110
Rounds       10
Code         do_feed
Dammsg       bite~
Wearoff      !Feed!~
Minlevel     51
Circle       0
End

#SKILL
Name         feint~
Type         Skill
Info         0
Flags        0
Code         do_feint
Dammsg       ~
Minlevel     51
Circle       0
End

#SKILL
Name         fetid cloud~
Type         Spell
Info         4886
Flags        0
Target       1
Minpos       110
Saves        3
Rounds       12
Code         spell_smaug
Dammsg       &Gpoisonous gas&w~
Hitchar      &GYou release a burst of poisonous gas at &G$N&G!&w~
Hitvict      &GYou are struck by poisonous gas from &G$n&G!&w~
Hitroom      &G$N&G is struck by poisonous gas released by &G$n&G!&w~
Misschar     &G$N&G resists the effects of your poisonous gas!&w~
Missvict     &GYou resist poisonous gas released by &G$n&G!&w~
Missroom     &G$N&G resists the effects of &G$n&G's poisonous gas!&w~
Diechar      &G$N&G chokes and dies from your poisonous gas attack!&w~
Dievict      &GYour cough and choke before darkness comes...&w~
Dieroom      &G$N&G coughs and chokes to death on &G$n&G's poisonous gas!&w~
Immchar      &GYou poisonous gas has no effect on &G$N&G!&w~
Immvict      &GPoisonous gas released by &G$n&G has no effect on you!&w~
Immroom      &GPoisonous gas released by &G$n&G has no effect on &G$N&G!&w~
Affect       '5' 26 '12' 12
Minlevel     51
Circle       0
End

#SKILL
Name         feybeam~
Type         Racial
Info         794
Flags        1024
Target       1
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       &Pmagical blast&w~
Hitchar      &PYou channel your energy into a blast from your hands directed at &P$N&P!&w~
Hitvict      &PA magical blast suddenly erupts from &P$n&P's hands and strikes you!&w~
Hitroom      &PA magical blast suddenly erupts from &P$n&P's hands that strikes &P$N&P!&w~
Misschar     &PYour magical blast misses &P$N&P completely!&w~
Missvict     &PYou manage to avoid a magical blast from &P$n&P!&w~
Missroom     &P$N&P manages to avoid a magical blast from &P$n&P!&w~
Diechar      &PYour magical blast completely fries &P$N&P from the inside out!&w~
Dievict      &PYou feel everything inside you burn until darkness comes...&w~
Dieroom      &P$N&P surges with magical energy until $E falls over dead!&w~
Immchar      &PYour magical blast has no effect on &P$N&P!&w~
Immvict      &PA magical blast erupts from &P$n&P's hands and has no effect on you!&w~
Immroom      &PA magical blast erupts from &P$n&P's hands and has no effect on &P$N&P!&w~
Dice         1d12+(L/5)~
Minlevel     51
Circle       0
End

#SKILL
Name         fifth attack~
Type         Skill
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Fifth Attack!~
Minlevel     40
Circle       0
End

#SKILL
Name         find traps~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Slot         86
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less aware of the dangers about you.~
Hitvict      You suddenly grow aware of the dangers about you.~
Hitroom      $N peers about the room, intent on finding all manner of danger.~
Affect       'l*24' 26 'detect traps' 23
Minlevel     6
Circle       0
End

#SKILL
Name         finger of death~
Type         Spell
Info         17175
Flags        0
Target       1
Minpos       110
Saves        3
Rounds       12
Code         spell_smaug
Dammsg       &zfinger of death&W~
Hitchar      &zYou channel negative energy from your finger into $N!&W~
Hitvict      &zYou feel searing pain as negative energy envelopes you!&W~
Hitroom      &z$N cries out in pain suddenly!&W~
Diechar      &z$N screams as $S life force is shredded by your negative energy!&W~
Dievict      &zYou feel your life force destroyed before tumbling into darkness...&W~
Immchar      &zThe negative energy released by you passes through $N harmlessly.&W~
Castchar      &zYou point at $N and utter the words, "&wIgira norn soth nal!&z"~
Castvict      &z$n points at you and utters the words, "&wIgira norn soth nal!&z"~
Castroom      &z$n points at $N and utters the words, "&wIgira norn soth nal!&z"~
Dice         7d8+30~
Minlevel     26
Circle       0
End

#SKILL
Name         fire breath~
Type         Spell
Info         1
Flags        0
Target       1
Minpos       109
Slot         201
Mana         15
Rounds       4
Code         spell_fire_breath
Dammsg       blast of flame~
Wearoff      !Fire Breath!~
Minlevel     51
Circle       0
End

#SKILL
Name         fire dragon song~
Type         Spell
Info         0
Flags        1128448
Target       2
Minpos       110
Rounds       20
Code         spell_smaug
Dammsg       ~
Wearoff      &RThe power of the fire dragons fades from your body...&w~
Hitchar      &RYour song begins to channel the essence of all fire dragons...&w~
Hitvict      &RYou fe&rel an inten&Rse fiery po&rwer best&Rowed upo&rn you!&w~
Hitroom      &R$N&R glows with a reddish light for a few moments!&w~
Castchar      You begin to play a dragon flute...~
Castvict      $n begins to play an instrument...~
Castroom      $n begins to play an instrument...~
Castself      You begin to play a dragon flute...~
SelfcastRoom  $n begins to play an instrument...~
Components   K+dragonflute K@dragonscale~
Affect       '100' 28 '0' -1
Affect       '100' 20 '10' -1
Minlevel     48
Circle       0
End

#SKILL
Name         fire shield~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Slot         88
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &RThe magical flames around you are quelled by a sudden rush of air!&W~
Hitvict      &RA ring of blazing fire materializes suddenly to protect you!&w~
Hitroom      &RA ring of blazing fire suddenly materializes and enshrouds $n&R protectively!&w~
Castchar      You scatter sulfur around you as you quickly chant, "Aran Estivath Ithim Groganblan!"~
Castroom      $n scatters something around $m as $e chants, "Aran Estivath Ithim Groganblan!"~
Components   V@2980~
Affect       '250' 26 '0' 25
Affect       '250' 27 '0' -1
Minlevel     14
Circle       0
End

#SKILL
Name         fire storm~
Type         Spell
Info         17169
Flags        16
Minpos       110
Saves        2
Rounds       12
Code         spell_smaug
Dammsg       &Rfi&Yr&Oe s&Yt&Rorm&w~
Hitchar      &RA rolling storm made of sheets of flame roars into the area suddenly!&w~
Hitvict      &RA storm made of flames roars into the area and you catch on fire!&w~
Hitroom      &RA rolling storm made of sheets of flame roars into the area suddenly!&w~
Diechar      &R$N dies screaming and flailing as $S body is destroyed by the flames!~
Dievict      &RAll you remember last is a fury of flames before all fades to black...&w~
Dieroom      &R$N fatally screams as the flames consume $S body completely...&w~
Castchar      You touch your holy symbol as you begin to chant, 'Karish Narast Runis Ma!'~
Castvict      You see $n touch $s holy symbol while chanting, 'Karish Narast Runis Ma!'~
Castroom      You see $n touch $s holy symbol while chanting, 'Karish Narast Runis Ma!'~
Dice         7d10~
Minlevel     26
Circle       0
End

#SKILL
Name         fireball~
Type         Spell
Info         17169
Flags        16
Minpos       110
Saves        2
Slot         3
Mana         15
Rounds       12
Range        20
Code         spell_smaug
Dammsg       &Rfireball&w~
Wearoff      !Fireball!~
Hitchar      &RYou toss the ball as it ignites into a fireball that explodes nearby!&W~
Hitvict      &RSomething $n tosses ignites into a fireball that explodes near you!&w~
Hitroom      &RSomething $n tosses ignites into a fireball that explodes nearby!&W~
Diechar      &R$N&R dies screaming as $S body is fully enveloped in wild flames!&w~
Dievict      &RYou remember screaming as flames completely overtake your body...&W~
Dieroom      &R$N&R dies screaming as $S body is fully enveloped in wild flames!&w~
Castchar      You mix some dust, guano, and water while chanting, 'Bhorbara Rumit Mazi'~
Castvict      You see $n mix something while chanting, 'Bhorbara Rumit Mazi'~
Castroom      $n mixes something while chanting, 'Bhorbara Rumit Mazi'~
Dice         8d6~
Components   K@Dust K@Water K@Guano~
Minlevel     10
Circle       0
End

#SKILL
Name         firebolt~
Type         Spell
Info         785
Flags        0
Target       1
Minpos       110
Mana         10
Rounds       24
Range        20
Code         spell_smaug
Dammsg       &Rfire bolt&w~
Hitchar      &RYou hurl a mote of fire at &R$N&R who bursts into flames briefly!&w~
Hitvict      &RYou burst into flames briefly as a mote of fire hurled by &R$n&R hits!&w~
Hitroom      &R$N&R bursts into flames briefly as a mote of fire hurled by &R$n&R hits!&w~
Misschar     &RYou mote of fire sails past $N&R!&w~
Missvict     &RA mote of fire conjured by $n&R sails past you!&w~
Missroom     &RA mote of fire conjured by $n&R sails past $N&R!&w~
Diechar      &RThe flames are too much for $N&R who perishes!&W~
Dievict      &RThe last thing you remember is a mote of fire hurled in your direction...&W~
Immchar      &RYou mote of fire extinquishes before it strikes $N&R!&w~
Immvict      &RA mote of fire conjured by $n&R extinquishes before it strikes you&R.&w~
Immroom      &RA mote of fire conjured by $n&R extinquishes before it strikes $N&R.&w~
Castchar      You make intricate hand motions as you chant, "Hakon Maldini Suhz!"~
Castvict      $n makes intricate hand motions as $e chants, "Hakon Maldini Suhz!"~
Castroom      $n makes intricate hand motions as $e chants, "Hakon Maldini Suhz!"~
Dice         ((L/10)+1)D8~
Minlevel     1
Circle       0
End

#SKILL
Name         firestrike~
Type         Spell
Info         785
Flags        0
Target       1
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       &Rflaming strike&w~
Hitchar      &RAs you hit &R$N&R your weapon causes $M to burst into flames!&w~
Hitvict      &RAs &R$n&R strikes you flames suddenly engulf your body!&w~
Hitroom      &RAs &R$n&R strikes &R$N&R flames suddenly engulf $S body!&w~
Diechar      &R$N&R persishes as $E bursts into flames!&w~
Dievict      &RYou last remember seeing flames before darkness...&w~
Dieroom      &R$N&R persishes as $E bursts into flames!&w~
Immchar      &RYour weapon strikes, but something blocks its enchantment from working!&w~
Dice         1d4~
Minlevel     51
Circle       0
End

#SKILL
Name         flame blade~
Type         Spell
Info         16
Flags        16384
Minpos       110
Rounds       16
Code         spell_smaug
Dammsg       ~
Hitchar      &RA flaming blade appears in your hands suddenly!&w~
Hitroom      &RA flaming blade appears in $n's hands suddenly!~
Castchar      You hold a leaf of sumac in your hands as you chant, 'Korpis Malamit Ban Thoro!'~
Castroom      $n holds a leaf in $s hands while chanting, 'Korpis Malamit Ban Thoro!'~
Dice         1000~
Value        507
Components   V@2975~
Minlevel     6
Circle       0
End

#SKILL
Name         flame spear~
Type         Spell
Info         17169
Flags        0
Target       1
Minpos       110
Saves        2
Rounds       12
Code         spell_smaug
Dammsg       &Rflame spear&w~
Hitchar      &RYou create a spear of flames and hurl it at $N&R!&w~
Hitvict      &RYou are struck by a spear of flames hurled by $n&R!&w~
Hitroom      &R$N&R is struck by a spear of flames hurled by $n&R!&w~
Misschar     &RYou miss $N&R with your spear of flames!&w~
Missvict     &RYou manage to dodge a spear of flames hurled by $n&R!&w~
Missroom     &R$N&R manages to dodge a spear of flames hurled by $n&R!&w~
Diechar      &RYou create a spear of ice, which impales $N&R fatally!&w~
Dievict      &RYou feel the sharp piece of heat before darkness falls upon you...&w~
Dieroom      &R$n&R creates a spear of flames, which impales $N&R fatally!&w~
Immchar      &RYou hurl a spear of flames at $N&R, which bounces off $M!&w~
Immvict      &RA spear of flames hurled by $n&R has no effect on you.&w~
Immroom      &R$n&R hurls a spear of flames at $N&R, which bounces off $M!&w~
Castchar      You channel fire nearby while chanting, 'Vyon Dosit Galathi Zan!'~
Castvict      $n makes hand motions while chanting, 'Vyon Dosit Galathi Zan!'~
Castroom      $n makes hand motions while chanting, 'Vyon Dosit Galathi Zan!'~
Dice         2d12~
Components   K@Fire~
Minlevel     10
Circle       0
End

#SKILL
Name         flamestrike~
Type         Spell
Info         17178
Flags        16
Minpos       110
Saves        2
Slot         65
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       &Rflam&Yestr&Rike&w~
Wearoff      !Flamestrike!~
Hitchar      &RA divine column o&Yf fire roars down u&Rpon your foes!&w~
Hitvict      &RYou are engulfe&Yd by a column of fire that ro&Rars down from above!&w~
Hitroom      &RA divine colu&Ymn of fire roars down from t&Rhe heavens!&w~
Misschar     &R$N manages to dodge your divine column of fire!&w~
Missvict     &RYou manage to dodge $n&R's summoned column of divine flames!&w~
Missroom     &R$N manages to dodge $n&R's summoned column of divine flames!&w~
Diechar      &RThe divine colum&Yn of fire engulfs $N&R until $E is a smolder&Ring corpse!&w~
Dievict      &RYou last remember the roaring of flames before darkness...&w~
Dieroom      &RThe divine colum&Yn of fire engulfs $N&R until $E is a smoldering corpse!&w~
Immchar      &RThe divine column of fire has no effect on $N&R!&w~
Immvict      &RA divine column of fire has no effect on you!&w~
Immroom      &RThe flames from a divine column of fire has no effect on $N&R!&w~
Castchar      You toss some sulfur above you while chanting, 'Icontanti Bromis Hol Athanti!'~
Castvict      $n tosses something above $m while chanting, 'Icontanti Bromis Hol Athanti!'~
Castroom      $n tosses something above $m while chanting, 'Icontanti Bromis Hol Athanti!'~
Dice         4d6+4d6~
Components   K@sulfur~
Minlevel     18
Circle       0
End

#SKILL
Name         flaming slash~
Type         Spell
Info         17169
Flags        0
Target       1
Saves        2
Code         spell_smaug
Dammsg       &Rflaming strike&w~
Hitchar      &R$N&R bursts into flames briefly as you strike $M with the flame blade!&w~
Hitvict      &RYou burst into flames briefly as $n strikes you with $s flaming blade!&w~
Hitroom      &R$N&R bursts into flames briefly as $n strikes $M with a flaming blade!&w~
Diechar      &RYou flame blade ignites $N&R on fire and $E dies in the flames!&w~
Dievict      &RYou see flames before darkness falls upon you...&w~
Dieroom      &R$n's flaming blade ignites $N&R on fire and $E dies in the flames!&w~
Dice         3d6~
Minlevel     51
Circle       0
End

#SKILL
Name         flaming sphere~
Type         Spell
Info         17169
Flags        0
Target       1
Minpos       110
Saves        2
Rounds       12
Code         spell_smaug
Dammsg       &Rflaming sphere&w~
Hitchar      &RA flaming sphere materializes and rams into $N!&w~
Hitvict      &RA flaming sphere materializes and rams into you!&w~
Hitroom      &RA flaming sphere materializes and rams into $N!&w~
Dievict      &RYou remember flames before everything fades to black...&w~
Dieroom      &R$N bursts into flames and is left a burnt corpse!&w~
Castchar      You mix some animal fat, brimstone, and powdered iron while chanting, 'Korpis Balamin Forn!'~
Castvict      You see $n mixing something while chanting, 'Korpis Balamin Forn!'~
Castroom      You see $n mixing something while chanting, 'Korpis Balamin Forn!'~
Castself      You mix some animal fat, brimstone, and powdered iron while chanting, 'Korpis Balamin Forn!'~
SelfcastRoom  You see $n mixing something while chanting, 'Korpis Balamin Forn!'~
Dice         (L/6)+2d6~
Components   V@1758 V@1743 V@2980~
Minlevel     6
Circle       0
End

#SKILL
Name         flare~
Type         Spell
Info         4881
Flags        0
Target       1
Minpos       113
Saves        2
Slot         60
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       &Rshield of flames&w~
Hitchar      &R$N&R is set ablaze as $E tries to attack you!&w~
Hitvict      &RYou catch fire as the fiery shield around $n&R strikes you!&W~
Hitroom      &R$N&R suddenly catches fire as $E tries to attack $n!&w~
Misschar     &RYou manage to dodge the fiery shield around &R$n&R!&w~
Missvict     &RYou manage to dodge the fiery shield around &R$n!&w~
Missroom     &R$N&R manages to dodge the fiery shield around &R$n!&w~
Diechar      &R$N&R is consumed by flames from your shield and dies screaming!&w~
Dievict      &RYou fail to avoid $n's fiery shield and the last thing you remember is heat...&w~
Dieroom      &R$N is set ablaze and dies from the flames surrounding $n!&w~
Immchar      &RThe flames around you seem to have no effect on &R$N&R!~
Immvict      &RThe flames around &R$n&R have no effect on you...&w~
Immroom      &RThe flames around &R$n&R have no effect on &R$N&R!&w~
Dice         1d6+(L/10)~
Minlevel     51
Circle       0
End

#SKILL
Name         flesh armor~
Type         Spell
Info         840
Flags        4096
Target       3
Minpos       112
Slot         95
Mana         50
Rounds       25
Code         spell_smaug
Dammsg       ~
Wearoff      Your flesh returns to its normal state.~
Hitchar      You utilize magic to create an armor from your own flesh.~
Hitvict      You form an armor from your own flesh and magic!~
Hitroom      $n's flesh becomes a veil of armor and magic!~
Missvict     Your flesh crawls but fails to form a protective aura.~
Affect       'l*20' 26 'flesh armor' -1
Affect       'l*20' 17 '-50' -1
Minlevel     51
Circle       0
End

#SKILL
Name         fletch~
Type         Skill
Info         16
Flags        16384
Minpos       113
Slot         47
Mana         10
Rounds       20
Code         spell_smaug
Dammsg       ~
Hitchar      &OYou fashion an arrow by using a piece of flint, a wooden shaft, and a feather.&w~
Hitroom      &O$n&O skillfully creates an arrow using some supplies.&w~
Misschar     &OYou attempt to make an arrow, but fail miserably.&w~
Value        5621
Components   V@5620 V@5619 K@Feather~
Minlevel     2
Circle       0
End

#SKILL
Name         flexible arms~
Type         Weapon
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     51
Circle       0
End

#SKILL
Name         flipkick~
Type         Skill
Info         4892
Flags        0
Target       1
Minpos       110
Saves        2
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       flipkick~
Hitchar      You execute a flip and kick $N before landing!~
Hitvict      $n suddenly executes a flip and kicks you as $e lands!~
Hitroom      $n suddenly executes a flip and kicks $N as $e lands!~
Misschar     You flip past $N and miss $M with your kick!~
Missvict     You dodge $n's attempt to kick you after executing a flip!~
Missroom     $n executes a flip and misses $N with $s kick!~
Dice         2+1d10+(X-14)/2~
Minlevel     25
Circle       0
End

#SKILL
Name         float~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         292
Mana         8
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      Your feet float slowly to the surface.~
Hitchar      $N begins to float in mid-air...~
Hitvict      You begin to float in mid-air...~
Hitroom      $N begins to float in mid-air...~
Affect       'l*24' 26 'float' 21
Minlevel     51
Circle       0
End

#SKILL
Name         fly~
Type         Spell
Info         0
Flags        1024
Target       2
Minpos       110
Slot         56
Mana         10
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      &CYou slowly float back to the ground.&W~
Hitchar      &C$N slowly floats into the air...&W~
Hitvict      &CYou suddenly float up into the air...&W~
Hitroom      &C$N suddenly floats up into the air...&W~
Castchar      You hold a feather while chanting, 'Zobori Thantul Gia!'~
Castvict      $n holds something while chanting, 'Zobori Thantul Gia!'~
Castroom      $n holds something while chanting, 'Zobori Thantul Gia!'~
Castself      You hold a feather while chanting, 'Zobori Thantul Gia!'~
SelfcastRoom  $n holds something while chanting, 'Zobori Thantul Gia!'~
Components   K@feather~
Affect       '1000' 26 '0' 19
Affect       '1000' 14 '60' -1
Minlevel     10
Circle       0
End

#SKILL
Name         forage~
Type         Skill
Info         24
Flags        22656
Minpos       113
Ssector      8
Rounds       20
Code         spell_smaug
Dammsg       ~
Hitchar      &gYou search the surrounding area and manage to find some food.~
Hitroom      &g$n&g begins to search about the area.&w~
Misschar     &gYou fail to find anything edible to eat here.&w~
Value        512
Minlevel     1
Circle       0
End

#SKILL
Name         forcefield~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &WYour invisible barrier against magical attacks fades away...&w~
Hitvict      &WYou see a barrier of magical energy surround you before turning invisible.~
Hitroom      &WYou see a faint barrier form around &W$n&W before it disappears...&w~
Castchar      You hold some components in your hands while chanting, 'Vycn Kihem Mumiss Tagh!'~
Castroom      $n holds some objects in $s hands while chanting, 'Vycn Kihem Mumiss Tagh!'~
Components   V@1909 V@1900 V@1920~
Affect       '150' 28 '3' -1
Minlevel     30
Circle       0
End

#SKILL
Name         fortify~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       109
Slot         48
Mana         40
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      !FORTIFY!~
Hitvict      Your group's wounds close and mend.~
Affect       '' 13 '3d8+(l-6)' -1
Minlevel     51
Circle       0
End

#SKILL
Name         fourth attack~
Type         Skill
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Wearoff      !Fourth Attack!~
Minlevel     30
Circle       0
End

#SKILL
Name         foxs cunning~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       110
Slot         227
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &CYour mind returns to normal suddenly.&W~
Hitchar      &CA soft glow emanates from $N's eyes for a brief moment.&W~
Hitvict      &CYour mind awakens to all of the possibilities suddenly.&W~
Castchar      You begin to chant, 'Tomdhath Fenn Keltzech Kulv!'~
Castvict      $n begins to chant, 'Tomdhath Fenn Keltzech Kulv!'~
Castroom      $n begins to chant, 'Tomdhath Fenn Keltzech Kulv!'~
Castself      You begin to chant, 'Tomdhath Fenn Keltzech Kulv!'~
SelfcastRoom  $n begins to chant, 'Tomdhath Fenn Keltzech Kulv!'~
Components   V@1750 V@1762~
Affect       '500' 3 '4' -1
Minlevel     6
Circle       0
End

#SKILL
Name         freezing sphere~
Type         Spell
Info         17170
Flags        0
Target       1
Minpos       110
Saves        3
Slot         95
Rounds       12
Code         spell_smaug
Dammsg       &Cfreez&cin&wg sph&Were&w~
Hitchar      &CA frigid globe of cold energy streaks from your fingertips to strike &C$N&C!&w~
Hitvict      &CA globe of cold energy fires from &C$n&C and strikes you!&w~
Hitroom      &CA globe of cold energy fires from &C$n&C and strikes &C$N&C!&w~
Diechar      &CAs &C$N&C is struck by the globe $E freezes to death instantly!&W~
Dievict      &CYou feel an intense cold before darknesss...&w~
Dieroom      &CAs &C$N&C is struck by the globe $E freezes to death instantly!&w~
Immchar      &CYour globe of cold energy has no effect on &C$N&C!&w~
Immvict      &CA globe of cold energy fired by &C$n&C has no effect on you...&w~
Immroom      &CA globe of cold energy fired by &C$n&C has no effect on &C$N&C...&w~
Castchar      You hold a crystal rod while chanting, 'Castilisi Yurok Tombu Pak!'~
Castvict      $n holds something while chanting, 'Castilisi Yurok Tombu Pak!'~
Castroom      $n holds something while chanting, 'Castilisi Yurok Tombu Pak!'~
Dice         10d6~
Components   V@1781~
Minlevel     22
Circle       0
End

#SKILL
Name         friends~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       113
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &PYou no longer appear influential to others.&W~
Hitchar      &PYou suddenly feel more influential to others.&W~
Hitvict      &PYou suddenly feel more influential...&W~
Hitroom      &P$n suddenly looks more attractive for a moment.&W~
Castchar      &PYou apply a dab of makeup while chanting, "&WKair ya kair ast!&P"&W~
Castroom      &P$n applies a dab of makeup while chanting, "&WKair ya kair ast!&P"&W~
Components   V@99~
Affect       '30' 78 '1d4' -1
Affect       '30' 25 '1' -1
Minlevel     1
Circle       0
End

#SKILL
Name         frost breath~
Type         Spell
Info         17170
Flags        16
Minpos       110
Saves        3
Slot         202
Mana         15
Rounds       18
Code         spell_smaug
Dammsg       &Cco&Wl&wd b&Wr&Ceath&w~
Wearoff      !Frost Breath!~
Hitchar      &CYou release a icy blast that radiates out in a 90 foot cone!&w~
Hitvict      &CYou are struck with the icy blast, which freezes you to the bone!&w~
